25.46, -9.49949
25.48, -9.29956
25.5, -9.27501
25.52, -9.44373
25.54, -9.76481
25.56, -10.1428
25.58, -10.4713
25.6, -10.6877
25.62, -10.7907
25.64, -10.8174
25.66, -10.8158
25.68, -10.8299
25.701, -10.8974
25.72, -11.0332
25.74, -11.2397
25.76, -11.4835
25.78, -11.7067
25.8, -11.8487
25.82, -11.8725
25.84, -11.7775
25.86, -11.5946
25.88, -11.3726
25.9, -11.1619
25.921, -10.9507
25.94, -10.8902
25.96, -10.8622
25.98, -10.8713
26, -10.8764
26.02, -10.8326
26.04, -10.7036
26.06, -10.4712
26.08, -10.1426
26.1, -9.75203
26.12, -9.35682
26.14, -9.02907
26.16, -8.84279
26.18, -8.85509
26.2, -9.07814
26.22, -9.44906
26.24, -9.83731
26.26, -10.1217
26.28, -10.2678
26.3, -10.3196
26.32, -10.3454
26.34, -10.4012
26.36, -10.5178
26.38, -10.6966
26.4, -10.9105
26.421, -11.0987
26.44, -11.266
26.46, -11.317
26.48, -11.268
26.5, -11.1353
26.52, -10.9521
26.54, -10.7582
26.56, -10.5898
26.581, -10.4317
26.6, -10.3923
26.62, -10.3772
26.64, -10.3835
26.661, -10.3728
26.68, -10.3325
26.7, -10.2086
26.72, -10.0041
26.74, -9.73069
26.76, -9.42117
26.781, -9.02774
26.8, -8.89207
26.821, -8.7257
26.84, -8.84847
26.86, -9.0896
26.881, -9.44741
26.9, -9.79229
26.92, -10.0641
26.94, -10.2083
26.961, -10.2562
26.98, -10.2667
27, -10.3048
27.02, -10.4134
27.04, -10.5999
27.06, -10.8268
27.082, -10.9998
27.1, -11.1483
27.12, -11.128
27.14, -10.9957
27.16, -10.7933
27.18, -10.5744
27.2, -10.3888
27.22, -10.2701
27.24, -10.2293
27.26, -10.2534
27.28, -10.3101
27.3, -10.3566
27.32, -10.3508
27.34, -10.2624
27.36, -10.0822
27.38, -9.82544
27.4, -9.53173
27.42, -9.2574
27.44, -9.06313
27.461, -8.93323
27.481, -9.02205
27.5, -9.25611
27.52, -9.53755
27.54, -9.82576
27.56, -10.0701
27.58, -10.2487
27.601, -10.3679
27.62, -10.4418
27.64, -10.5062
27.66, -10.5966
27.68, -10.7519
27.7, -10.9981
27.721, -11.327
27.74, -11.6738
27.761, -11.9196
27.781, -12.0384
27.8, -12.063
27.82, -11.9129
27.841, -11.6257
27.861, -11.4252
27.88, -11.3252
27.9, -11.2492
27.92, -11.2389
27.94, -11.2632
27.96, -11.2765
27.98, -11.2318
28, -11.094
28.02, -10.8513
28.04, -10.5219
28.06, -10.1543
28.08, -9.8209
28.101, -9.51904
28.12, -9.55338
28.14, -9.73051
28.161, -10.0589
28.18, -10.4483
28.2, -10.7819
28.22, -10.9999
28.24, -11.1114
28.26, -11.1566
28.281, -11.1748
28.3, -11.2043
28.32, -11.2603
28.34, -11.3575
